student_id,gender,age,city_tier,ssc_percentage,ssc_board,hsc_percentage,hsc_board,hsc_stream,degree_percentage,degree_field,mba_percentage,specialization,internships_count,projects_count,certifications_count,technical_skills_score,soft_skills_score,aptitude_score,communication_score,work_experience_months,leadership_roles,extracurricular_activities,backlogs,placed,salary_lpa
STU056173,Female,21,Tier 2,68.27,CBSE,71.29,ICSE,Science,69.58,Engineering,0.0,None,4,0,7,3.0,4.6,92.9,2.9,33,1,2,0,1,15.78
STU056174,Male,21,Tier 3,88.33,State,90.54,State,Science,71.58,Other,59.29,Marketing & Finance,2,3,0,1.8,2.3,40.8,1.0,15,2,1,0,1,8.55
STU056175,Female,21,Tier 2,54.9,CBSE,58.52,State,Science,50.77,Engineering,70.48,Marketing & HR,1,4,1,4.6,7.7,50.6,7.8,0,1,3,3,1,7.67
STU056176,Male,22,Tier 2,75.62,CBSE,90.09,CBSE,Science,100.0,Engineering,0.0,None,2,3,1,6.2,8.6,72.9,8.5,13,1,5,0,1,15.8
STU056177,Female,19,Tier 2,87.81,ICSE,69.37,State,Science,74.5,Engineering,0.0,None,0,5,4,8.4,7.4,77.5,8.2,10,1,5,0,1,14.94
STU056178,Male,23,Tier 2,76.4,State,78.18,ICSE,Science,80.08,Science,0.0,None,0,1,4,7.3,8.4,66.2,9.6,15,0,4,0,1,11.02
STU056179,Male,20,Tier 3,95.76,State,97.05,CBSE,Science,89.71,Engineering,0.0,None,0,3,1,5.5,6.7,37.7,5.8,21,1,4,2,1,13.69
STU056180,Female,21,Tier 2,89.73,ICSE,97.45,CBSE,Science,90.4,Engineering,50.0,Marketing & Finance,2,0,0,4.0,8.4,60.7,9.2,10,4,3,6,1,11.22
STU056181,Female,21,Tier 1,69.35,CBSE,76.53,CBSE,Science,70.75,Business,0.0,None,0,5,1,9.5,10.0,42.5,10.0,1,5,3,0,1,12.18
STU056182,Female,22,Tier 2,74.51,State,69.9,CBSE,Commerce,67.51,Arts,52.57,Marketing & HR,2,6,0,6.6,5.3,62.1,5.3,0,0,1,1,0,0.0
STU056183,Male,19,Tier 1,72.12,State,69.23,ICSE,Commerce,45.0,Engineering,0.0,None,1,2,1,7.4,7.1,51.4,7.1,7,1,0,0,1,11.54
STU056184,Male,21,Tier 2,52.0,ICSE,50.65,State,Arts,52.9,Business,0.0,None,0,4,1,4.1,3.4,42.3,2.7,19,1,5,1,1,7.65
STU056185,Male,20,Tier 2,65.63,CBSE,55.92,State,Commerce,50.99,Engineering,0.0,None,2,2,5,8.3,9.8,65.9,7.9,21,3,5,0,1,12.74
STU056186,Female,21,Tier 1,80.76,CBSE,82.62,CBSE,Science,72.93,Engineering,0.0,None,1,4,4,9.2,9.1,76.5,9.5,16,0,2,0,1,14.54
STU056187,Male,20,Tier 3,94.11,CBSE,92.24,CBSE,Science,86.77,Business,72.66,Marketing & HR,1,1,0,5.8,6.1,86.0,7.4,18,1,0,0,1,12.38
STU056188,Female,21,Tier 3,83.22,ICSE,92.82,CBSE,Science,92.74,Engineering,0.0,None,1,2,5,5.5,10.0,64.6,9.8,33,0,1,0,1,16.0
STU056189,Female,21,Tier 2,79.97,CBSE,68.89,State,Science,75.78,Science,65.35,Marketing & Finance,1,2,4,5.6,7.1,75.3,8.2,0,0,2,0,1,10.35
STU056190,Female,21,Tier 2,75.19,State,83.06,State,Science,85.73,Business,84.38,Marketing & HR,2,3,2,5.3,8.1,85.1,7.8,0,0,3,0,1,12.95
STU056191,Female,22,Tier 2,92.46,State,90.22,CBSE,Science,82.33,Science,0.0,None,1,6,0,9.1,10.0,37.4,10.0,16,0,2,5,1,13.57
STU056192,Female,20,Tier 3,100.0,CBSE,100.0,State,Science,98.35,Other,0.0,None,2,4,1,8.8,8.8,44.3,10.0,0,0,2,0,1,12.12
STU056193,Male,26,Tier 3,61.68,State,46.36,ICSE,Science,45.0,Engineering,0.0,None,2,2,3,5.2,3.5,39.5,2.8,7,3,2,0,0,0.0
STU056194,Male,23,Tier 2,90.33,CBSE,94.14,CBSE,Science,94.16,Science,58.36,Marketing & Finance,0,2,1,8.0,10.0,74.7,10.0,12,1,5,0,1,13.93
STU056195,Male,21,Tier 3,81.85,State,72.46,CBSE,Science,64.49,Arts,0.0,None,1,6,2,3.4,6.1,65.0,7.1,34,2,0,0,1,9.26
STU056196,Male,22,Tier 1,80.8,State,90.12,State,Arts,91.72,Engineering,0.0,None,1,3,1,6.8,9.2,53.5,8.3,0,0,2,0,1,12.28
STU056197,Male,21,Tier 2,84.78,State,82.68,ICSE,Commerce,70.1,Business,0.0,None,1,1,3,5.9,8.7,17.9,9.4,19,2,4,3,1,11.85
STU056198,Female,24,Tier 1,69.92,State,69.74,State,Science,73.67,Science,66.68,Marketing & Finance,1,3,2,6.0,5.6,88.0,6.0,0,0,1,0,1,11.76
STU056199,Male,24,Tier 2,71.97,State,74.27,State,Science,74.52,Business,0.0,None,0,2,0,8.0,8.5,56.2,8.3,0,1,2,1,1,9.16
STU056200,Female,26,Tier 3,68.29,CBSE,58.14,State,Science,49.43,Engineering,59.57,Marketing & HR,1,1,5,3.0,4.0,49.3,4.1,0,0,2,0,1,7.43
STU056201,Female,21,Tier 2,97.88,State,81.89,State,Science,61.15,Business,0.0,None,3,4,4,3.8,4.0,50.6,3.8,8,2,5,0,1,11.91
STU056202,Female,20,Tier 2,82.74,State,87.27,CBSE,Commerce,100.0,Engineering,0.0,None,1,3,0,6.9,7.5,59.0,7.7,0,0,2,0,1,11.21
STU056203,Male,21,Tier 1,52.1,CBSE,50.24,CBSE,Arts,45.0,Science,0.0,None,0,3,3,5.6,9.0,77.5,8.3,0,2,1,0,1,8.57
STU056204,Female,21,Tier 3,88.21,State,100.0,State,Science,100.0,Engineering,58.15,Marketing & HR,0,2,0,6.0,9.7,42.3,8.6,33,2,2,4,1,14.01
STU056205,Female,21,Tier 2,62.36,CBSE,69.53,State,Science,76.82,Engineering,0.0,None,0,4,2,7.6,8.4,86.2,7.8,6,1,2,1,1,11.86
STU056206,Male,19,Tier 2,44.42,ICSE,51.29,State,Science,50.02,Engineering,0.0,None,1,2,3,6.2,6.7,45.4,6.7,13,1,1,0,0,0.0
STU056207,Other,22,Tier 2,80.79,ICSE,74.32,State,Commerce,75.3,Arts,0.0,None,3,3,1,5.6,6.9,69.7,6.5,1,0,2,2,1,9.03
STU056208,Male,20,Tier 3,84.0,CBSE,90.51,ICSE,Science,88.31,Engineering,0.0,None,4,2,4,7.5,8.3,49.2,6.5,0,0,4,1,1,11.91
STU056209,Male,20,Tier 3,75.31,ICSE,72.39,State,Science,73.37,Arts,0.0,None,2,5,5,5.0,6.3,54.1,6.0,10,1,2,0,1,10.29
STU056210,Male,19,Tier 3,73.96,State,81.01,State,Science,83.29,Business,0.0,None,2,1,0,8.1,8.4,49.7,7.8,13,1,3,0,1,12.71
STU056211,Male,22,Tier 3,61.05,CBSE,65.75,State,Arts,73.94,Engineering,57.28,Marketing & Finance,1,2,1,7.7,6.7,60.4,7.6,0,0,1,0,1,8.17
STU056212,Female,20,Tier 3,77.49,CBSE,80.25,State,Commerce,91.55,Arts,65.14,Marketing & Finance,3,3,0,2.5,1.5,44.1,1.5,19,1,3,2,0,0.0
STU056213,Male,22,Tier 2,71.24,CBSE,94.02,CBSE,Science,72.49,Engineering,0.0,None,1,2,5,8.1,6.9,86.5,7.2,11,0,2,4,1,12.24
STU056214,Male,23,Tier 1,66.34,CBSE,67.28,State,Science,71.72,Engineering,0.0,None,2,3,1,6.6,9.1,59.4,8.3,26,1,0,1,1,13.18
STU056215,Female,21,Tier 1,65.03,ICSE,55.99,ICSE,Arts,50.84,Engineering,71.58,Marketing & Finance,1,4,3,7.3,6.9,61.1,6.3,30,2,4,1,0,0.0
STU056216,Female,19,Tier 3,79.36,CBSE,77.95,State,Science,79.88,Business,77.28,Marketing & HR,0,5,1,3.1,1.2,76.0,1.7,1,0,5,0,1,9.49
STU056217,Male,21,Tier 3,62.52,State,70.96,State,Commerce,74.9,Science,74.19,Finance & HR,1,2,4,4.5,6.4,48.5,8.9,31,0,5,5,0,0.0
STU056218,Female,21,Tier 3,69.62,State,67.93,CBSE,Science,63.86,Engineering,58.27,Marketing & HR,3,3,2,5.9,8.3,88.6,7.5,18,0,2,6,1,12.63
STU056219,Male,21,Tier 3,72.78,State,74.17,CBSE,Science,60.2,Business,66.09,Marketing & HR,2,5,4,7.2,8.2,76.8,7.2,8,0,0,2,1,10.71
STU056220,Female,19,Tier 1,65.8,CBSE,60.66,CBSE,Science,79.39,Business,0.0,None,1,3,2,3.9,2.7,51.7,2.3,0,1,2,2,0,0.0
STU056221,Female,21,Tier 3,79.42,State,76.5,CBSE,Arts,73.83,Engineering,0.0,None,1,1,1,1.9,2.7,59.9,2.5,0,0,1,0,0,0.0
STU056222,Male,19,Tier 1,68.88,CBSE,60.41,ICSE,Science,48.56,Engineering,58.96,Marketing & Finance,2,5,1,4.9,6.1,75.9,6.8,0,2,3,0,1,9.59
STU056223,Male,24,Tier 3,72.82,ICSE,51.28,CBSE,Science,73.81,Business,0.0,None,2,4,4,5.9,5.3,63.6,5.8,19,1,0,0,1,12.61
STU056224,Female,21,Tier 1,53.08,State,56.42,State,Science,45.0,Engineering,0.0,None,2,6,3,8.5,9.5,71.7,9.0,0,0,2,1,1,10.3
STU056225,Male,24,Tier 3,72.64,State,76.88,CBSE,Commerce,88.28,Engineering,0.0,None,1,1,0,6.3,6.2,58.3,5.6,0,1,0,0,1,10.26
STU056226,Male,20,Tier 2,47.21,CBSE,53.57,CBSE,Science,65.93,Engineering,56.31,Marketing & Finance,0,3,4,8.7,7.7,38.6,7.3,29,5,3,4,1,11.8
STU056227,Male,21,Tier 2,73.24,CBSE,75.96,State,Commerce,77.77,Other,0.0,None,0,1,5,6.8,5.5,81.0,4.9,0,2,4,0,1,11.3
STU056228,Male,21,Tier 1,66.95,State,57.99,CBSE,Commerce,55.95,Engineering,0.0,None,2,3,1,3.4,6.2,56.8,7.5,3,0,7,0,1,9.33
STU056229,Male,25,Tier 3,68.39,CBSE,62.97,CBSE,Commerce,68.17,Science,66.98,Marketing & HR,1,1,0,7.6,7.7,72.6,6.0,0,1,6,0,0,0.0
STU056230,Male,20,Tier 2,78.17,State,78.33,State,Science,68.29,Engineering,62.09,Marketing & HR,2,5,5,5.1,4.5,63.0,4.6,30,1,3,1,1,16.16
STU056231,Male,22,Tier 2,67.26,CBSE,62.88,State,Arts,63.8,Business,74.17,Marketing & HR,0,5,1,2.4,3.8,74.3,4.8,4,3,0,3,1,8.69
STU056232,Female,24,Tier 2,53.08,State,56.83,CBSE,Commerce,74.19,Science,0.0,None,1,2,0,6.5,6.8,77.8,7.4,0,0,3,0,1,9.53
STU056233,Female,22,Tier 2,66.24,State,59.29,CBSE,Science,58.43,Other,0.0,None,0,7,0,9.2,7.4,69.0,6.4,26,2,1,0,1,11.99
STU056234,Male,24,Tier 1,53.15,State,40.0,State,Commerce,45.0,Science,0.0,None,4,4,4,6.5,5.0,55.2,5.4,3,0,2,1,0,0.0
STU056235,Male,21,Tier 2,73.51,State,83.27,State,Arts,65.15,Engineering,60.88,Finance & HR,0,4,0,7.3,8.0,53.5,8.2,0,2,1,0,1,8.59
STU056236,Male,21,Tier 3,79.77,CBSE,82.4,State,Arts,89.21,Engineering,71.27,Finance & HR,0,4,0,6.5,5.6,55.3,5.8,33,0,4,0,1,12.08
STU056237,Female,19,Tier 2,52.18,State,55.86,ICSE,Science,60.88,Engineering,0.0,None,1,3,7,6.8,8.8,44.0,6.9,0,0,3,0,1,11.22
STU056238,Female,22,Tier 3,77.65,State,85.14,State,Science,96.43,Arts,52.08,Marketing & Finance,4,2,3,7.6,10.0,54.0,10.0,2,0,2,4,1,11.86
STU056239,Female,22,Tier 3,58.52,CBSE,47.74,ICSE,Commerce,54.18,Engineering,0.0,None,2,4,2,3.0,2.1,78.8,3.7,0,2,4,3,1,7.02
STU056240,Male,22,Tier 2,64.57,CBSE,48.64,State,Arts,45.33,Science,0.0,None,3,4,0,4.9,7.8,49.1,7.6,0,1,5,0,1,8.21
STU056241,Female,23,Tier 2,66.7,State,64.93,ICSE,Science,62.94,Science,0.0,None,2,4,5,4.9,6.3,49.2,6.6,5,1,2,0,1,9.02
STU056242,Female,22,Tier 3,86.15,CBSE,84.47,CBSE,Commerce,81.84,Science,0.0,None,3,10,3,6.9,7.4,64.3,5.9,32,1,2,0,1,14.56
STU056243,Male,20,Tier 1,64.44,State,80.63,ICSE,Science,62.06,Science,0.0,None,1,2,0,4.8,3.6,65.7,4.2,0,0,0,1,0,0.0
STU056244,Female,19,Tier 2,76.25,ICSE,79.22,CBSE,Arts,85.34,Science,0.0,None,0,2,2,8.1,5.1,77.7,5.5,0,0,4,0,1,11.47
STU056245,Male,19,Tier 3,88.32,State,88.02,State,Arts,86.73,Business,73.89,Marketing & HR,3,3,1,7.1,6.4,65.6,6.2,23,0,4,1,1,12.67
STU056246,Male,22,Tier 3,78.13,CBSE,86.97,ICSE,Science,100.0,Science,0.0,None,3,1,0,4.6,3.6,59.1,3.9,0,1,0,0,1,10.14
STU056247,Male,22,Tier 3,72.68,CBSE,69.93,CBSE,Commerce,61.17,Engineering,0.0,None,1,2,0,7.3,8.8,76.2,8.6,0,1,2,0,1,9.32
STU056248,Male,21,Tier 2,71.02,CBSE,71.85,State,Science,76.53,Business,76.51,Marketing & HR,1,6,1,9.0,9.8,58.0,10.0,0,3,3,4,0,0.0
STU056249,Female,23,Tier 2,62.36,State,61.12,CBSE,Commerce,57.43,Business,50.0,Marketing & Finance,5,6,0,6.7,2.6,48.7,2.8,0,0,0,0,1,11.32
STU056250,Female,21,Tier 2,79.0,State,73.53,State,Science,70.94,Engineering,62.95,Marketing & HR,2,6,2,4.4,4.4,51.5,5.9,26,0,2,2,1,14.06
STU056251,Male,22,Tier 2,71.89,State,69.18,CBSE,Science,78.93,Engineering,0.0,None,0,7,2,1.1,1.0,67.9,1.0,24,0,3,0,1,12.31
STU056252,Male,24,Tier 2,73.65,State,78.03,ICSE,Science,78.95,Engineering,0.0,None,2,5,7,3.8,3.3,49.2,6.2,20,0,5,0,1,13.69
STU056253,Male,20,Tier 1,74.46,State,72.46,CBSE,Commerce,55.13,Other,0.0,None,2,7,1,4.4,6.0,100.0,5.9,0,3,2,4,0,0.0
STU056254,Female,23,Tier 3,67.34,CBSE,69.31,CBSE,Science,79.74,Arts,70.05,Marketing & Finance,2,3,2,7.4,9.2,38.9,10.0,0,1,2,1,1,6.94
STU056255,Male,18,Tier 2,100.0,CBSE,100.0,ICSE,Commerce,90.09,Arts,50.0,Finance & HR,2,2,3,4.6,5.1,43.4,5.3,22,0,7,1,1,11.57
STU056256,Female,23,Tier 1,74.78,State,56.11,CBSE,Commerce,58.41,Engineering,0.0,None,1,6,0,4.3,7.4,23.8,6.9,20,2,2,0,1,10.64
STU056257,Female,21,Tier 2,63.18,ICSE,63.52,CBSE,Science,48.92,Engineering,0.0,None,0,6,1,8.0,8.8,63.1,7.5,0,1,8,0,1,10.27
STU056258,Female,18,Tier 2,61.53,CBSE,63.38,State,Science,79.59,Science,0.0,None,1,1,4,6.2,6.8,78.7,8.0,5,1,2,1,1,10.16
STU056259,Male,18,Tier 1,72.51,State,73.97,ICSE,Science,70.09,Engineering,0.0,None,2,3,3,6.9,7.7,89.0,6.6,0,0,6,1,1,12.1
STU056260,Male,21,Tier 2,77.92,State,81.63,State,Science,79.52,Engineering,0.0,None,1,3,1,8.5,10.0,59.1,9.6,0,0,3,8,0,0.0
STU056261,Male,20,Tier 2,75.42,CBSE,67.63,State,Commerce,65.44,Engineering,58.64,Finance & HR,2,4,0,4.4,4.6,61.6,3.5,0,0,2,0,0,0.0
STU056262,Male,21,Tier 1,76.51,State,76.12,CBSE,Arts,85.85,Arts,0.0,None,1,4,2,7.0,6.7,44.9,6.1,15,0,4,3,1,13.35
STU056263,Female,23,Tier 2,75.86,State,64.34,ICSE,Commerce,45.0,Business,64.53,Finance & HR,2,3,5,10.0,10.0,47.1,10.0,7,0,5,0,1,10.81
STU056264,Male,22,Tier 2,72.76,CBSE,78.08,CBSE,Commerce,64.95,Business,0.0,None,0,3,1,4.2,3.2,76.8,2.6,0,0,1,0,0,0.0
STU056265,Male,23,Tier 3,73.54,State,78.4,CBSE,Science,82.46,Engineering,64.34,Marketing & HR,1,1,7,7.2,7.6,58.4,8.5,0,1,1,0,1,11.74
STU056266,Male,22,Tier 2,75.94,CBSE,85.64,State,Science,78.25,Other,0.0,None,0,3,6,7.9,6.9,100.0,6.5,14,1,4,0,1,12.48
STU056267,Female,22,Tier 2,74.05,State,71.35,CBSE,Commerce,60.47,Business,0.0,None,3,1,1,4.8,5.3,77.2,5.0,0,2,0,5,1,11.65
STU056268,Male,22,Tier 3,84.88,CBSE,72.77,State,Science,57.6,Engineering,50.0,Marketing & HR,1,4,0,9.6,10.0,56.0,10.0,34,0,2,2,1,12.25
STU056269,Female,20,Tier 3,94.26,CBSE,98.65,ICSE,Science,100.0,Business,63.63,Marketing & Finance,2,5,3,5.8,5.4,38.5,6.1,5,0,5,0,1,10.83
STU056270,Female,21,Tier 2,75.47,CBSE,62.5,CBSE,Science,60.4,Engineering,0.0,None,2,3,2,7.0,8.6,56.0,9.0,0,0,1,1,1,10.85
STU056271,Female,22,Tier 3,67.77,State,68.74,State,Science,59.96,Other,0.0,None,1,5,3,3.6,1.4,58.1,1.0,0,1,3,2,1,6.84
STU056272,Female,22,Tier 3,81.33,ICSE,66.49,ICSE,Science,63.79,Engineering,50.0,Finance & HR,1,2,1,6.8,8.9,44.6,9.2,26,2,3,1,1,12.13
STU056273,Male,20,Tier 2,67.03,CBSE,63.94,State,Commerce,45.0,Engineering,0.0,None,1,0,2,7.8,6.8,56.0,6.6,22,1,3,0,1,11.89
STU056274,Male,22,Tier 3,65.78,State,77.8,ICSE,Science,68.34,Engineering,58.85,Finance & HR,2,1,3,2.6,2.8,57.7,2.1,0,1,2,0,0,0.0
STU056275,Female,20,Tier 2,63.82,State,70.79,CBSE,Arts,70.03,Arts,0.0,None,1,3,1,8.2,9.7,49.6,10.0,7,0,1,0,1,9.54
STU056276,Female,22,Tier 2,65.89,ICSE,70.93,State,Arts,67.96,Science,68.19,Finance & HR,1,1,0,5.5,5.3,84.2,6.2,0,1,7,0,1,8.48
STU056277,Male,22,Tier 2,65.76,CBSE,60.93,CBSE,Arts,63.47,Engineering,0.0,None,5,4,1,7.0,7.7,99.1,7.7,33,0,2,0,1,17.48
STU056278,Male,23,Tier 1,90.4,State,95.49,State,Science,100.0,Business,0.0,None,2,3,1,8.0,10.0,45.3,9.1,0,0,2,0,1,15.21
STU056279,Male,20,Tier 3,72.22,State,73.1,State,Commerce,66.93,Engineering,80.9,Marketing & Finance,2,3,8,6.5,7.1,49.7,7.4,0,2,4,3,1,12.41
STU056280,Female,21,Tier 3,83.38,State,78.11,State,Commerce,75.28,Engineering,0.0,None,1,4,0,6.0,6.4,55.1,7.4,12,1,1,1,1,9.92
STU056281,Female,21,Tier 2,67.09,State,53.74,ICSE,Science,45.57,Business,0.0,None,2,5,3,3.4,4.3,64.6,4.6,26,0,4,2,1,11.82
STU056282,Male,20,Tier 1,84.93,State,74.81,State,Arts,73.81,Engineering,0.0,None,2,3,0,7.6,7.9,63.2,8.8,0,0,3,0,1,14.11
STU056283,Male,19,Tier 1,59.21,State,65.35,CBSE,Science,51.1,Business,0.0,None,0,3,1,6.6,5.1,48.2,5.6,20,1,2,0,1,12.6
STU056284,Male,22,Tier 3,92.32,State,100.0,State,Arts,99.3,Business,0.0,None,1,3,3,7.4,7.3,45.2,7.0,35,1,1,2,1,16.31
STU056285,Female,22,Tier 3,83.58,State,75.6,ICSE,Arts,81.51,Business,0.0,None,0,4,4,9.2,7.6,52.5,8.1,0,2,3,0,1,10.4
STU056286,Other,21,Tier 3,61.92,CBSE,53.46,ICSE,Arts,50.35,Other,63.82,Marketing & Finance,2,7,3,5.1,6.8,81.0,6.8,25,1,4,1,1,10.26
STU056287,Female,21,Tier 3,69.45,State,73.75,ICSE,Arts,70.13,Engineering,0.0,None,1,3,4,6.8,6.9,50.6,5.7,35,0,0,2,1,13.99
STU056288,Female,21,Tier 1,58.68,CBSE,61.46,CBSE,Arts,54.18,Engineering,0.0,None,1,2,0,8.6,10.0,55.9,9.7,0,0,6,0,1,10.62
STU056289,Male,20,Tier 2,49.68,ICSE,50.05,CBSE,Commerce,57.37,Other,60.82,Marketing & Finance,4,4,1,8.9,8.4,58.2,7.9,27,0,4,0,1,10.75
STU056290,Other,21,Tier 2,70.05,State,69.89,ICSE,Commerce,69.29,Business,65.64,Finance & HR,1,3,1,4.9,4.7,63.3,4.9,0,0,1,2,0,0.0
STU056291,Female,22,Tier 2,82.97,CBSE,97.56,CBSE,Commerce,96.5,Engineering,0.0,None,1,4,0,3.0,7.2,100.0,6.9,19,0,1,0,1,12.77
STU056292,Male,18,Tier 2,52.98,State,45.84,State,Science,45.0,Arts,0.0,None,1,4,2,6.9,7.2,49.3,8.3,30,2,3,1,1,8.89
STU056293,Female,20,Tier 2,57.33,State,58.08,State,Science,45.0,Business,0.0,None,2,4,4,8.2,8.0,81.2,8.2,0,0,6,1,1,11.41
STU056294,Male,21,Tier 3,49.89,State,61.68,State,Commerce,75.64,Engineering,64.67,Finance & HR,1,2,5,6.1,7.6,68.7,7.3,0,0,2,0,1,9.13
STU056295,Female,20,Tier 2,82.04,State,93.55,CBSE,Science,90.41,Business,0.0,None,2,4,1,2.7,3.6,76.0,2.9,0,1,1,2,1,10.32
STU056296,Female,20,Tier 2,90.42,State,94.92,State,Commerce,88.16,Business,62.27,Finance & HR,0,4,1,6.8,5.9,60.9,4.6,21,2,4,1,1,11.82
STU056297,Male,21,Tier 2,72.59,ICSE,92.7,State,Commerce,79.06,Science,0.0,None,1,3,4,8.9,6.3,58.2,5.9,2,1,1,1,1,11.68
STU056298,Female,21,Tier 2,74.83,State,81.35,State,Arts,69.25,Business,0.0,None,1,2,4,6.7,8.0,5.0,9.6,0,0,2,0,0,0.0
STU056299,Female,21,Tier 2,72.21,State,77.78,State,Science,79.81,Engineering,0.0,None,1,3,3,6.4,9.8,91.5,10.0,10,0,3,1,1,11.19
STU056300,Female,20,Tier 2,67.72,CBSE,64.1,State,Arts,45.0,Engineering,0.0,None,2,3,1,9.4,8.3,50.7,7.9,5,0,1,0,1,10.95
STU056301,Male,21,Tier 2,74.89,CBSE,72.5,ICSE,Commerce,61.25,Engineering,0.0,None,3,4,5,4.8,4.2,66.1,5.1,32,1,6,0,1,16.38
STU056302,Female,22,Tier 2,66.64,State,57.98,State,Arts,52.53,Science,0.0,None,1,2,1,6.7,8.9,51.4,8.2,0,1,0,1,1,9.02
STU056303,Male,21,Tier 2,72.96,State,67.06,State,Science,69.65,Science,59.9,Finance & HR,1,2,2,4.2,6.0,46.4,5.1,16,3,5,0,1,10.16
STU056304,Male,23,Tier 3,79.5,CBSE,81.26,State,Commerce,90.5,Business,50.0,Finance & HR,0,5,1,8.8,10.0,65.8,10.0,10,3,8,0,1,11.84
STU056305,Male,23,Tier 3,86.18,State,85.55,CBSE,Science,58.78,Other,72.93,Marketing & Finance,2,3,2,4.1,2.7,32.4,3.2,2,0,6,0,0,0.0
STU056306,Male,25,Tier 3,56.71,CBSE,59.66,CBSE,Commerce,54.7,Engineering,0.0,None,1,3,0,4.5,5.5,65.4,6.3,23,0,2,1,1,8.87
STU056307,Female,22,Tier 3,61.99,CBSE,56.8,State,Commerce,54.32,Business,0.0,None,0,4,5,5.0,2.5,58.4,2.3,0,3,5,2,1,8.45
STU056308,Male,22,Tier 1,62.98,State,62.41,ICSE,Arts,64.06,Science,67.19,Finance & HR,1,4,2,3.0,3.1,73.5,1.7,0,1,0,3,0,0.0
STU056309,Male,25,Tier 1,62.96,State,64.69,ICSE,Commerce,62.33,Business,70.97,Marketing & HR,1,2,1,6.1,5.3,91.5,5.6,0,0,4,0,1,10.94
STU056310,Male,23,Tier 2,72.41,CBSE,68.93,ICSE,Science,66.78,Other,0.0,None,0,0,0,2.0,1.7,55.1,1.9,0,1,2,0,1,7.35
STU056311,Male,23,Tier 1,77.91,ICSE,85.17,State,Science,92.83,Engineering,69.31,Finance & HR,1,4,0,5.7,5.4,42.9,6.9,0,0,6,1,1,12.01
STU056312,Male,23,Tier 3,74.76,CBSE,69.62,State,Science,48.24,Arts,0.0,None,0,6,0,6.3,6.0,54.4,5.1,0,0,0,0,1,6.51
STU056313,Female,22,Tier 2,65.7,CBSE,75.87,ICSE,Commerce,75.58,Science,0.0,None,0,5,2,7.8,8.6,62.6,7.4,0,3,3,0,1,10.28
STU056314,Female,23,Tier 2,71.22,CBSE,64.04,State,Science,61.05,Engineering,0.0,None,3,6,3,3.0,3.5,100.0,1.4,27,0,3,2,1,11.92
STU056315,Female,23,Tier 1,60.64,State,56.71,State,Commerce,60.06,Engineering,57.34,Marketing & Finance,5,2,5,5.0,4.8,70.2,5.0,25,0,3,0,1,18.27
STU056316,Female,22,Tier 2,83.71,State,80.59,CBSE,Science,86.79,Arts,53.92,Marketing & Finance,0,4,1,4.2,4.6,74.1,4.9,7,4,3,0,1,9.87
STU056317,Female,21,Tier 1,59.64,CBSE,67.94,State,Science,63.44,Other,60.5,Marketing & HR,1,3,2,6.6,5.6,49.2,4.5,21,0,3,0,1,11.14
STU056318,Female,21,Tier 1,77.94,CBSE,73.0,ICSE,Arts,76.71,Engineering,80.08,Marketing & HR,1,2,0,5.7,2.7,45.7,1.5,7,5,2,0,1,13.12
STU056319,Female,18,Tier 3,67.94,CBSE,74.66,CBSE,Commerce,83.66,Engineering,64.26,Marketing & Finance,0,2,1,8.7,8.5,52.1,6.3,29,0,3,0,1,12.51
STU056320,Male,25,Tier 3,49.8,CBSE,51.55,State,Science,50.13,Engineering,70.56,Marketing & Finance,0,1,1,5.9,6.0,62.0,5.4,1,2,0,0,1,6.45
STU056321,Female,21,Tier 3,88.05,State,82.77,State,Science,76.83,Business,0.0,None,1,4,3,6.5,7.4,100.0,9.0,19,0,2,1,1,12.74
STU056322,Male,22,Tier 1,76.2,State,67.04,ICSE,Arts,50.45,Engineering,71.9,Finance & HR,0,4,4,3.3,3.4,33.6,3.1,29,0,0,0,0,0.0
STU056323,Male,23,Tier 2,64.8,State,60.78,State,Commerce,61.42,Other,0.0,None,1,1,2,5.8,9.9,68.4,9.7,14,1,1,3,1,9.8
STU056324,Female,20,Tier 1,56.02,CBSE,57.06,CBSE,Science,71.94,Engineering,0.0,None,1,4,0,5.1,5.7,52.8,4.8,13,2,2,0,1,12.5
STU056325,Male,24,Tier 2,84.96,CBSE,90.67,State,Science,100.0,Engineering,0.0,None,1,3,2,7.4,10.0,66.7,10.0,0,3,3,6,0,0.0
STU056326,Male,20,Tier 1,53.78,CBSE,40.0,State,Commerce,45.0,Engineering,0.0,None,3,4,7,3.9,6.2,43.7,7.5,0,3,2,0,1,11.57
STU056327,Female,20,Tier 1,64.87,State,64.8,State,Science,62.33,Engineering,0.0,None,1,2,0,7.6,8.6,56.9,8.8,0,5,5,1,0,0.0
STU056328,Male,22,Tier 3,70.83,CBSE,67.47,ICSE,Science,63.85,Business,0.0,None,3,2,3,4.4,4.1,44.0,4.8,32,1,3,0,1,12.34
STU056329,Male,21,Tier 3,80.72,CBSE,79.08,State,Science,80.9,Other,0.0,None,1,8,1,5.8,7.4,77.9,8.5,32,3,7,0,1,10.79
STU056330,Female,21,Tier 1,78.87,State,73.94,State,Commerce,68.84,Arts,0.0,None,2,4,0,5.7,7.0,74.1,7.6,32,1,2,0,1,12.64
